Date,Open,High,Low,Close,Volume
2020-08-21,113.62,114.30,111.40,112.96,1627770
2020-08-24,113.60,116.21,113.60,116.21,1612227
2020-08-25,116.41,116.97,115.47,115.59,1365089
2020-08-26,115.55,117.05,114.87,117.01,1093423
2020-08-27,116.91,117.55,115.90,116.13,1291270
2020-08-28,116.48,117.03,114.98,115.18,1593671
2020-08-31,115.41,115.94,112.64,112.68,1957078
2020-09-01,113.79,114.71,112.14,113.85,1660362
2020-09-02,114.44,116.83,114.16,116.05,2201662
2020-09-03,116.42,117.22,113.01,113.83,2260927
2020-09-04,113.07,115.22,111.53,112.72,2048237
2020-09-07,113.01,114.63,112.72,114.24,1049626
2020-09-08,114.26,114.30,111.57,112.47,1779804
2020-09-09,112.64,115.29,112.64,115.10,1426686
2020-09-10,115.41,116.21,113.74,114.59,1365432
2020-09-11,114.85,114.85,113.38,114.14,1383940
2020-09-14,114.96,115.51,113.56,113.83,1175283
2020-09-15,113.74,114.34,112.96,113.89,1748615
2020-09-16,113.85,115.63,113.48,115.63,1610631
2020-09-17,114.50,116.27,113.91,115.98,1469476
2020-09-18,115.90,116.56,114.61,114.61,5606184
2020-09-21,114.61,114.94,108.40,109.27,3303774
2020-09-22,109.41,111.22,109.31,110.11,2139666
2020-09-23,112.64,112.74,109.33,109.45,1778583
2020-09-24,108.14,111.11,107.85,110.58,2050386
2020-09-25,110.81,110.89,106.82,108.81,2757837
2020-09-28,102.30,107.75,101.32,107.13,5926041
2020-09-29,107.03,108.03,105.84,105.84,1992445
2020-09-30,105.26,106.18,105.03,105.10,1864002
2020-10-01,105.81,106.00,103.84,103.92,1610917
2020-10-02,102.51,103.64,102.32,103.16,1568290
2020-10-05,103.47,104.87,103.19,104.56,1264709
2020-10-06,104.99,106.72,103.97,106.12,1436010
2020-10-07,105.88,106.62,105.49,106.43,1516412
2020-10-08,106.70,108.14,106.04,107.99,1727902
2020-10-09,108.14,108.88,107.54,108.69,1466245
2020-10-12,108.47,109.90,107.97,109.55,1258860
2020-10-13,109.78,109.99,107.60,108.38,1315754
2020-10-14,108.55,109.88,108.53,109.51,977599
2020-10-15,108.32,108.32,105.14,106.53,2003757
2020-10-16,106.55,108.32,106.14,108.10,1741530
2020-10-19,108.24,109.57,106.88,107.62,1041721
2020-10-20,106.78,108.49,106.35,107.89,1305059
2020-10-21,108.51,108.63,105.59,105.88,1419356
2020-10-22,105.40,106.53,104.29,106.21,1671311
2020-10-23,105.55,107.42,105.24,106.84,1172258
2020-10-26,106.60,106.88,104.75,104.75,1680455
2020-10-27,104.99,105.01,103.04,103.78,2029173
2020-10-28,101.25,101.56,96.63,97.52,3466579
2020-10-29,97.32,98.95,96.14,98.05,2584169
2020-10-30,96.08,98.83,95.97,98.11,1876105
2020-11-02,98.91,101.40,97.78,100.74,1512346
2020-11-03,101.73,103.64,101.19,103.54,1834515
2020-11-04,102.49,105.59,101.07,104.69,2496522
2020-11-05,105.20,107.73,104.77,107.25,2068549
2020-11-06,106.62,106.97,104.32,105.84,1919822
2020-11-09,108.03,116.23,107.19,113.48,5067031
2020-11-10,113.48,116.09,112.96,115.35,3116139
2020-11-11,115.16,116.15,113.87,114.50,1996993
2020-11-12,110.72,112.43,108.98,110.79,2705730
2020-11-13,110.19,112.33,109.88,110.13,2357957
2020-11-16,110.33,110.89,109.04,109.41,2001236
2020-11-17,108.84,109.51,107.89,108.73,1488801
2020-11-18,108.30,109.14,107.91,108.26,1474471
2020-11-19,106.19,107.70,106.10,106.97,1947597
2020-11-20,106.84,107.87,106.60,106.76,2058118
2020-11-23,107.46,109.62,107.36,108.81,1612584
2020-11-24,110.01,110.38,109.10,109.49,1757078
2020-11-25,109.86,110.15,108.42,109.47,1833896
2020-11-26,109.90,110.05,108.49,108.49,1014847
2020-11-27,108.34,110.03,108.24,109.78,1791715
2020-11-30,109.12,110.58,108.90,109.12,3256693
2020-12-01,109.68,110.50,109.12,110.03,1625653
2020-12-02,109.90,110.50,108.84,110.01,1485634
2020-12-03,109.76,110.23,109.04,109.04,1260431
2020-12-04,109.16,110.38,108.96,110.38,1553655
2020-12-07,109.22,110.50,109.10,109.53,1219677
2020-12-08,109.70,111.59,109.62,111.46,1392978
2020-12-09,112.02,113.23,110.95,110.97,1632374
2020-12-10,111.22,111.85,110.07,110.60,1272752
2020-12-11,110.23,110.60,108.49,109.78,1658102
2020-12-14,111.11,112.12,109.76,109.80,1940592
2020-12-15,109.70,111.73,109.49,111.73,1459377
2020-12-16,112.39,113.42,111.12,112.68,1847903
2020-12-17,113.60,114.16,113.03,113.60,2012092
2020-12-18,113.50,115.53,113.33,114.79,6241979
2020-12-21,113.01,113.09,108.77,110.73,2922669
2020-12-22,111.48,111.88,110.70,111.40,1390621
2020-12-23,111.90,113.99,111.67,113.99,1149343
2020-12-28,115.35,116.33,115.27,116.23,1067229
2020-12-29,116.33,116.66,114.14,114.38,902680
2020-12-30,114.14,115.27,114.09,114.50,796354
2021-01-04,115.82,116.21,113.68,114.59,1257386
2021-01-05,113.52,115.06,113.31,114.36,1355886
2021-01-06,114.65,118.96,114.28,118.74,2048105
2021-01-07,119.02,121.10,118.76,121.10,2215688
2021-01-08,121.39,122.06,120.50,120.81,1823416
2021-01-11,119.83,121.26,118.72,120.79,1565979
2021-01-12,121.30,122.31,120.85,120.85,1567127
2021-01-13,120.73,121.06,119.46,119.66,1583183
2021-01-14,119.82,119.91,118.96,119.19,1682173
2021-01-15,118.00,118.74,115.80,116.70,2425856
2021-01-18,115.61,116.76,115.41,116.76,1099972
2021-01-19,117.69,118.31,117.18,118.10,1209636
2021-01-20,118.12,119.70,117.22,119.21,1531142
2021-01-21,119.68,121.02,119.58,120.61,1453490
2021-01-22,125.39,129.42,124.88,129.38,4955875
2021-01-25,129.30,129.83,125.06,125.06,2658503
2021-01-26,125.27,128.39,124.88,127.30,1900490
2021-01-27,127.73,129.48,125.54,126.01,2530253
2021-01-28,125.39,126.71,123.38,126.38,2244105
2021-01-29,125.29,126.95,124.57,124.65,2807827
2021-02-01,125.80,127.22,125.27,127.18,1733656
2021-02-02,127.82,130.14,127.55,130.14,2161274
2021-02-03,132.68,133.98,131.31,132.50,2362713
2021-02-04,133.88,136.16,132.70,136.16,2310690
2021-02-05,135.38,135.40,132.10,133.30,2231960
2021-02-08,133.70,133.98,131.80,132.42,1496347
2021-02-09,132.00,132.32,130.72,131.18,1163784
2021-02-10,131.98,134.50,130.20,133.40,2145914
2021-02-11,133.24,133.30,131.48,132.28,1323749
2021-02-12,131.92,134.02,131.52,134.02,1432898
2021-02-15,134.78,134.78,131.52,131.92,1354930
2021-02-16,131.50,132.18,130.36,130.36,1404920
2021-02-17,130.66,132.14,130.40,130.78,1528344
2021-02-18,131.10,132.38,129.30,129.56,1485809
2021-02-19,129.80,132.72,129.76,132.48,1588249
2021-02-22,131.24,131.70,129.62,131.50,1179763
2021-02-23,131.84,131.84,126.86,129.62,1597328
2021-02-24,129.70,131.28,129.42,130.92,1358197
2021-02-25,131.48,131.84,130.18,130.18,1096126
2021-02-26,129.16,130.60,127.58,127.98,2204650
2021-03-01,129.26,131.68,129.22,130.88,1395711
2021-03-02,130.20,131.60,129.88,129.88,1043159
2021-03-03,130.42,133.12,130.24,133.12,2005222
2021-03-04,131.80,131.98,130.00,131.50,1610789
2021-03-05,130.36,130.52,128.26,129.12,1673336
2021-03-08,130.00,134.92,129.66,134.52,2075605
2021-03-09,133.70,135.50,132.52,135.10,2036245
2021-03-10,134.42,135.68,133.42,135.36,1264510
2021-03-11,135.64,137.04,135.46,136.70,1344366
2021-03-12,135.52,135.72,134.54,135.38,1192564
2021-03-15,134.76,136.04,133.84,134.80,1094652
2021-03-16,135.36,135.58,134.28,135.42,1196364
2021-03-17,135.04,136.08,134.00,135.98,1750611
2021-03-18,136.20,141.32,136.06,140.98,3033584
2021-03-19,140.00,140.04,136.48,137.76,5082220
2021-03-22,136.30,137.64,135.08,135.76,1455590
2021-03-23,135.34,137.30,134.78,135.98,1138599
2021-03-24,135.04,136.14,134.16,135.56,1287803
2021-03-25,135.00,135.92,133.08,135.46,1094737
2021-03-26,136.48,137.90,136.34,137.38,1068697
2021-03-29,137.98,138.36,137.04,137.84,880061
2021-03-30,139.64,141.92,139.24,141.08,1522089
2021-03-31,140.82,141.44,139.98,140.00,1798425
2021-04-01,140.00,141.66,139.50,140.80,1483387
2021-04-06,140.50,142.46,140.06,141.24,1229809
2021-04-07,141.20,141.52,139.66,140.04,1035626
2021-04-08,140.30,141.28,139.72,140.44,1254714
2021-04-09,140.00,140.46,139.46,140.40,1385885
2021-04-12,140.34,140.50,139.28,139.28,984012
2021-04-13,139.14,139.82,138.14,139.40,1260062
2021-04-14,139.56,139.56,137.94,138.76,1080164
2021-04-15,139.20,140.20,138.96,140.00,1455715
2021-04-16,139.80,145.96,139.66,145.96,2904105
2021-04-19,145.70,145.70,143.38,143.80,1460420
2021-04-20,143.48,144.30,140.16,140.28,1428595
2021-04-21,140.50,141.74,139.44,141.20,1327383
2021-04-22,141.26,142.86,140.84,142.46,1053731
2021-04-23,141.36,142.94,140.92,142.94,1312494
2021-04-26,142.68,143.28,142.08,142.48,758474
2021-04-27,142.56,143.52,140.94,142.16,826484
2021-04-28,142.68,142.94,141.10,141.36,1248098
2021-04-29,141.18,141.62,138.64,139.40,1031409
2021-04-30,139.70,140.44,138.82,138.82,1263687
2021-05-03,139.36,141.58,139.36,140.84,837023
2021-05-04,141.12,141.18,135.64,136.10,1709902
2021-05-05,137.16,140.10,136.84,140.00,1134754
2021-05-06,139.92,141.84,138.68,140.14,1263904
2021-05-07,140.68,145.20,140.68,144.28,1820935
2021-05-10,145.00,145.12,142.78,143.80,1266674
2021-05-11,142.38,142.86,138.04,139.74,1587279
2021-05-12,140.00,140.38,138.62,139.26,1096942
2021-05-13,138.00,141.04,136.04,140.32,992127
2021-05-14,142.42,144.60,140.74,144.48,1309950
2021-05-17,143.62,145.00,140.88,141.42,1287079
2021-05-18,142.22,142.58,139.02,139.02,1454977
2021-05-19,137.70,138.30,132.46,133.68,2177508
2021-05-20,134.70,135.04,132.54,134.86,1505512
2021-05-21,135.28,136.22,135.10,135.86,1606481
2021-05-25,137.76,137.82,135.38,135.38,1447134
2021-05-26,135.60,136.06,134.18,134.70,1207961
2021-05-27,134.20,135.86,130.02,130.02,8044888
2021-05-28,133.10,135.44,133.10,134.90,1859774
2021-05-31,134.28,134.68,132.58,132.64,832411
2021-06-01,133.46,136.42,133.46,135.04,1274211
2021-06-02,134.72,136.46,134.42,136.38,1173747
2021-06-03,135.94,136.32,134.20,135.76,941862
2021-06-04,135.78,136.34,134.34,136.00,930921
2021-06-07,135.98,136.54,135.42,136.04,983397
2021-06-08,136.40,136.88,135.56,135.94,1108397
2021-06-09,136.60,137.14,134.82,136.00,1174869
2021-06-10,136.30,136.58,134.86,135.10,1029357
2021-06-11,135.30,136.76,134.50,136.72,1035025
2021-06-14,137.00,138.24,135.60,135.74,935042
2021-06-15,136.80,138.84,136.46,138.60,1300113
2021-06-16,139.22,139.24,136.54,136.78,1381080
2021-06-17,136.16,138.90,135.86,137.40,1428128
2021-06-18,137.14,138.12,133.20,133.70,3093145
2021-06-21,133.32,137.06,132.60,136.50,1243844
2021-06-22,136.34,137.08,135.24,136.70,862509
2021-06-23,137.26,137.38,135.42,136.86,1357266
2021-06-24,137.86,138.00,134.32,135.24,2441481
2021-06-25,135.34,137.24,134.22,136.92,1286292
2021-06-28,137.00,138.36,134.12,134.20,1164753
2021-06-29,134.38,135.54,134.20,134.60,1254595
2021-06-30,134.44,135.72,132.42,133.62,1636719
2021-07-01,134.86,135.74,132.46,134.14,1157790
2021-07-02,134.28,135.12,133.58,133.86,946291
2021-07-05,133.86,134.24,132.62,133.70,588551
2021-07-06,133.28,133.64,131.44,132.22,1359616
2021-07-07,132.58,133.98,132.28,133.98,1059013
2021-07-08,133.18,133.18,129.64,131.02,2073649
2021-07-09,131.82,132.84,130.58,132.84,1253215
2021-07-12,132.62,134.00,131.48,133.54,931422
2021-07-13,133.64,135.12,133.24,134.70,1090004
2021-07-14,133.56,134.36,133.08,133.56,696102
2021-07-15,132.80,132.86,129.92,130.24,1322169
2021-07-16,129.76,130.72,128.16,129.40,1500052
2021-07-19,128.00,128.50,124.96,126.08,2075326
2021-07-20,127.14,128.20,125.98,127.04,1235949
2021-07-21,128.20,130.84,127.32,130.30,1312139
2021-07-22,131.38,134.90,131.32,134.00,1486985
2021-07-23,134.64,135.34,133.96,134.56,1103431
2021-07-26,133.36,134.58,133.18,134.42,697210
2021-07-27,133.46,133.70,131.00,133.22,1011298
2021-07-28,133.10,133.64,132.00,133.24,965513
2021-07-29,133.74,134.08,132.78,133.18,843548
2021-07-30,132.00,132.84,131.00,131.58,1549953
2021-08-02,132.72,135.62,132.52,135.10,1393762
2021-08-03,135.18,135.26,134.38,134.86,831225
2021-08-04,135.62,138.22,135.20,137.80,1448707
2021-08-05,139.00,144.00,139.00,141.38,1733228
2021-08-06,142.02,142.14,138.76,140.30,1132432
2021-08-09,140.28,141.18,138.10,138.62,695242
2021-08-10,138.56,139.64,137.84,139.20,637083
2021-08-11,139.42,141.66,138.72,141.66,780929
2021-08-12,141.94,143.60,140.82,142.60,1173231
2021-08-13,142.20,143.24,141.46,142.12,893991
2021-08-16,140.72,141.94,140.20,141.72,865149
2021-08-17,141.40,143.38,140.86,142.60,795439
2021-08-18,142.60,143.00,141.54,142.56,872901
2021-08-19,140.42,141.28,138.20,138.70,1235186
2021-08-20,138.02,138.78,137.16,138.58,1115231
2021-08-23,140.00,140.32,138.40,139.58,717459
2021-08-24,140.44,140.72,139.58,140.14,743225
2021-08-25,140.10,140.20,138.56,138.94,658822
2021-08-26,138.18,139.36,137.52,139.06,900518
2021-08-27,138.86,140.68,137.94,140.68,810178
2021-08-30,140.46,141.58,140.12,141.42,576943
2021-08-31,141.82,143.44,139.60,140.84,1935027
2021-09-01,140.56,141.28,137.74,139.24,1185320
2021-09-02,140.00,141.92,139.16,141.72,949822
2021-09-03,142.00,144.50,140.98,142.58,1440430
2021-09-06,142.92,146.80,142.76,146.80,1250348
2021-09-07,146.12,147.58,145.48,146.08,1212642
2021-09-08,145.68,145.68,140.12,140.96,2089428
2021-09-09,139.58,144.18,139.10,143.34,1421489
2021-09-10,143.60,146.88,143.40,146.08,1334073
2021-09-13,146.50,148.12,146.34,146.54,1372412
2021-09-14,146.00,148.46,145.60,147.84,1526494
2021-09-15,147.32,148.08,145.80,146.72,1303028
2021-09-16,147.78,150.72,147.28,149.78,1802623
2021-09-17,150.82,151.86,148.06,149.52,5281924
2021-09-20,146.48,146.74,141.10,141.98,2219702
2021-09-21,143.78,146.28,143.74,146.02,1434648
2021-09-22,147.30,149.78,147.30,149.60,1318859
2021-09-23,151.02,151.84,149.30,150.26,1262254
2021-09-24,149.60,149.92,147.92,147.96,1098121
2021-09-27,150.32,150.70,146.46,147.28,843673
2021-09-28,147.12,147.28,142.42,143.14,1480411
2021-09-29,144.26,144.98,142.86,143.42,1093244
2021-09-30,144.46,144.62,141.20,141.92,1614024
2021-10-01,138.98,140.56,136.86,137.70,2008389
2021-10-04,137.02,138.56,135.64,135.86,1157468
2021-10-05,135.88,138.18,134.58,137.86,1096523
2021-10-06,136.78,136.78,133.70,135.18,1433257
2021-10-07,137.00,137.76,135.80,137.76,1332132
2021-10-08,137.90,138.48,136.78,137.66,989993
2021-10-11,137.42,137.66,135.46,136.38,1120693
2021-10-12,134.24,136.44,133.88,136.14,899223
2021-10-13,135.56,137.74,135.02,136.88,951485
2021-10-14,138.06,141.36,137.54,141.06,1147512
2021-10-15,140.00,141.26,139.10,141.26,1515476
2021-10-18,141.00,141.08,138.92,139.86,885917
2021-10-19,140.32,140.64,138.74,140.64,836644
2021-10-20,140.90,143.26,140.60,142.10,1024016
2021-10-21,140.94,140.94,137.90,138.58,1319336
2021-10-22,138.56,140.30,137.94,139.56,1290616
2021-10-25,139.86,140.26,138.02,139.02,944151
2021-10-26,139.36,141.88,139.16,141.36,924302
2021-10-27,140.70,143.44,140.24,140.70,1009471
2021-10-28,139.90,140.42,138.94,139.84,1042999
2021-10-29,138.52,140.38,135.96,140.28,1787891
2021-11-01,140.92,141.76,140.16,140.74,790979
2021-11-02,140.78,145.40,140.50,145.00,1442843
2021-11-03,144.82,145.28,143.58,144.18,1036270
2021-11-04,144.00,146.56,143.56,145.94,1185878
2021-11-05,145.00,145.82,143.12,145.58,1347564
2021-11-08,144.58,146.74,144.50,146.16,991558
2021-11-09,145.58,147.40,145.44,145.70,954116
2021-11-10,145.80,147.10,145.52,146.96,936384
2021-11-11,147.74,152.42,145.70,151.16,2613160
2021-11-12,151.06,151.30,147.20,148.40,1992870
2021-11-15,146.48,150.16,145.20,150.06,1347215
2021-11-16,150.40,153.64,149.80,153.60,1346353
2021-11-17,154.02,156.56,153.24,154.74,1388998
2021-11-18,155.06,156.14,154.80,154.84,1192685
2021-11-19,155.28,156.64,154.06,155.20,2542424
2021-11-22,154.88,156.98,154.54,155.92,1145768
2021-11-23,154.90,155.58,152.84,153.34,1273420
2021-11-24,153.44,154.76,151.12,151.94,1199998
2021-11-25,153.00,154.00,152.48,153.58,799414
2021-11-26,148.86,149.54,145.24,145.24,2713204
2021-11-29,147.22,148.14,143.62,144.56,1624422
2021-11-30,142.88,143.84,140.24,141.28,4683666
2021-12-01,142.70,148.34,142.40,148.02,1553916
2021-12-02,145.76,148.12,145.18,147.80,1741274
2021-12-03,149.90,150.20,146.00,146.54,1780441
2021-12-06,147.90,149.66,145.78,149.34,1343273
2021-12-07,149.34,149.34,149.34,149.34,0
2021-12-08,153.34,154.70,151.52,151.60,1229100
2021-12-09,152.18,152.88,150.20,151.02,800581
2021-12-10,149.70,151.56,149.60,151.04,955827
2021-12-13,151.20,153.58,150.06,150.56,1162994
2021-12-14,151.08,152.48,147.18,147.32,1105963
2021-12-15,148.52,149.30,147.96,148.56,886773
2021-12-16,151.40,152.22,149.66,150.00,1580290
2021-12-17,149.50,150.04,147.12,147.90,2836145
2021-12-20,144.90,145.70,141.18,144.68,1436804
2021-12-21,145.90,146.68,144.16,146.58,795532
2021-12-22,146.80,147.78,145.84,147.64,612214
2021-12-23,148.40,150.22,148.16,150.22,795339
2021-12-27,149.24,151.06,149.24,150.80,482423
2021-12-28,151.14,153.06,150.40,152.82,581094
2021-12-29,152.56,152.76,151.20,151.78,687999
2021-12-30,151.18,152.68,150.94,152.68,881579
2022-01-03,151.82,154.74,151.80,153.72,1046860
2022-01-04,154.32,156.82,153.40,155.42,1007543
2022-01-05,155.08,157.96,155.08,157.96,1177455
2022-01-06,155.40,155.94,153.62,154.16,1326484
2022-01-07,153.62,154.12,151.24,152.16,1215325
2022-01-10,152.08,152.26,147.18,147.88,1305887
2022-01-11,148.72,150.76,148.52,150.30,1286177
2022-01-12,152.00,153.34,151.26,152.22,1008710
2022-01-13,152.26,152.84,149.72,151.50,1252962
2022-01-14,149.82,150.20,145.60,145.86,1778749
