Date,Open,High,Low,Close,Volume
2021-10-29,268.23,274.00,265.34,270.15,74549
2021-11-01,270.54,277.08,269.57,276.69,41321
2021-11-02,277.46,278.81,274.77,276.88,48394
2021-11-03,276.50,280.73,272.46,280.73,81973
2021-11-04,282.85,287.28,279.96,282.85,67201
2021-11-05,281.70,289.97,279.39,288.81,55164
2021-11-08,280.73,282.46,272.27,273.04,62426
2021-11-09,274.19,280.73,272.84,274.38,38516
2021-11-10,274.38,276.69,271.11,273.81,42227
2021-11-11,274.38,276.88,274.19,274.38,25557
2021-11-12,273.61,279.00,272.65,273.81,40380
2021-11-15,271.69,273.23,267.46,269.19,44795
2021-11-16,269.38,274.96,268.61,271.50,39780
2021-11-17,268.42,270.54,265.15,269.96,48719
2021-11-18,271.11,275.54,269.00,273.42,47688
2021-11-19,274.19,274.96,265.34,266.88,42376
2021-11-22,268.61,269.96,264.76,267.07,41709
2021-11-23,264.76,269.96,263.61,267.65,34987
2021-11-24,265.72,265.72,255.33,259.18,63785
2021-11-25,259.57,260.14,255.72,258.03,27307
2021-11-26,253.99,254.76,245.52,248.79,66201
2021-11-29,248.21,249.56,242.06,245.71,76406
2021-11-30,241.48,242.25,232.82,237.05,154443
2021-12-01,240.33,253.99,238.79,253.60,82338
2021-12-02,248.60,251.29,246.10,248.21,46410
2021-12-03,250.91,251.49,240.71,241.87,43009
2021-12-06,244.17,244.75,238.59,242.63,38542
2021-12-07,242.63,242.63,242.63,242.63,0
2021-12-08,248.21,270.92,245.52,270.54,199231
2021-12-09,268.80,269.96,260.91,265.53,102891
2021-12-10,264.95,265.53,258.80,262.84,55832
2021-12-13,264.76,269.77,263.03,266.11,46748
2021-12-14,265.92,266.49,260.91,261.68,30896
2021-12-15,261.68,268.23,260.72,267.26,56201
2021-12-16,270.15,271.88,268.03,269.38,48072
2021-12-17,267.46,267.46,254.18,254.95,67954
2021-12-20,248.21,255.33,248.02,250.91,43098
2021-12-21,254.76,254.76,249.18,251.49,23585
2021-12-22,252.06,252.26,247.25,248.79,39895
2021-12-23,250.14,255.72,249.37,253.99,30593
2021-12-27,254.18,256.68,253.03,253.99,22025
2021-12-28,253.99,258.03,253.79,255.53,19335
2021-12-29,255.91,256.87,248.98,249.75,26689
2021-12-30,248.41,250.33,248.41,248.60,16776
2022-01-03,250.14,256.10,249.56,255.53,22698
2022-01-04,255.14,266.69,255.14,263.03,50307
2022-01-05,265.53,270.54,264.38,268.80,47127
2022-01-06,259.76,263.42,257.45,263.22,61946
2022-01-07,264.57,266.11,257.84,260.91,59046
2022-01-10,264.38,265.15,257.64,260.34,43978
2022-01-11,262.07,265.15,257.26,264.76,29989
2022-01-12,267.46,267.46,260.53,265.53,50940
2022-01-13,264.95,267.07,260.53,266.11,36904
2022-01-14,262.65,267.46,261.68,266.49,50353
2022-01-17,268.80,268.80,258.99,263.61,41076
2022-01-18,263.42,263.42,256.30,256.87,39958
2022-01-19,255.91,261.11,251.68,256.87,42171
2022-01-20,256.87,258.99,254.76,258.61,27937
2022-01-21,254.95,256.30,246.68,249.56,46528
2022-01-24,247.64,249.18,233.40,235.13,91396
2022-01-25,238.59,239.94,232.63,238.59,73281
2022-01-26,243.21,252.06,240.52,247.83,55117
2022-01-27,242.63,254.37,242.63,247.83,46382
2022-01-28,249.95,250.33,240.90,242.06,42279
2022-01-31,245.14,248.41,243.79,244.56,40255
2022-02-01,247.25,253.99,247.25,250.52,37618
